# #Data,#Feat,Runtime
128,24,0.002127
129,24,0.002122
148,24,0.002218
168,24,0.002330
188,24,0.002488
208,24,0.002547
227,24,0.002668
247,24,0.002778
267,24,0.002881
286,24,0.002960
306,24,0.003066
326,24,0.003207
346,24,0.003326
365,24,0.003473
385,24,0.003543
405,24,0.003651
424,24,0.003752
444,24,0.003891
464,24,0.003981
484,24,0.004106
503,24,0.004198
523,24,0.004324
543,24,0.004426
563,24,0.004559
582,24,0.004670
602,24,0.004743
622,24,0.004916
641,24,0.005037
661,24,0.005121
681,24,0.005241
701,24,0.005358
720,24,0.005430
740,24,0.005541
760,24,0.005649
779,24,0.005778
799,24,0.005896
819,24,0.006009
839,24,0.006131
858,24,0.006218
878,24,0.006394
898,24,0.006479
917,24,0.006582
937,24,0.006665
957,24,0.006815
977,24,0.006884
