# #Data,#Feat,Runtime
128,40,0.001573
277,40,0.002011
461,40,0.002532
645,40,0.003035
830,40,0.003561
1014,40,0.004113
1198,40,0.004637
1382,40,0.005142
1567,40,0.005679
1751,40,0.006206
1935,40,0.006712
2119,40,0.007242
2303,40,0.007801
2488,40,0.008263
2672,40,0.008872
2856,40,0.009325
3040,40,0.009802
3225,40,0.010308
3409,40,0.010850
3593,40,0.011379
3777,40,0.011930
3962,40,0.012386
4146,40,0.012945
4330,40,0.013440
4514,40,0.014123
4699,40,0.014548
4883,40,0.015080
5067,40,0.015608
5251,40,0.016090
5436,40,0.016752
5620,40,0.017195
5804,40,0.017611
5988,40,0.018174
6173,40,0.018702
6357,40,0.019336
6541,40,0.019826
6725,40,0.020393
6909,40,0.021037
7094,40,0.021448
7278,40,0.021901
7462,40,0.022704
7646,40,0.023042
7831,40,0.023477
8015,40,0.024217
8199,40,0.024559
8383,40,0.025183
8568,40,0.025755
8752,40,0.026108
8936,40,0.026717
9120,40,0.027299
