# #Data,#Feat,Runtime
128,47,0.004614
148,47,0.005067
175,47,0.005596
201,47,0.006107
228,47,0.006662
255,47,0.007185
282,47,0.007697
309,47,0.008227
335,47,0.008747
362,47,0.009405
389,47,0.009881
416,47,0.010450
443,47,0.010924
469,47,0.011508
496,47,0.011941
523,47,0.012523
550,47,0.013002
577,47,0.013635
603,47,0.014040
630,47,0.014673
657,47,0.015203
684,47,0.015662
711,47,0.016509
738,47,0.016963
764,47,0.017660
791,47,0.018284
818,47,0.018793
845,47,0.019432
871,47,0.019897
898,47,0.020673
925,47,0.020988
952,47,0.021844
979,47,0.022296
1005,47,0.022532
1032,47,0.023625
1059,47,0.024126
1086,47,0.024783
1113,47,0.025189
1139,47,0.025774
1166,47,0.026446
1193,47,0.026899
1220,47,0.027594
1247,47,0.028147
1273,47,0.028609
1300,47,0.029433
1327,47,0.029959
