# #Data,#Feat,Runtime
128,72,0.001729
150,72,0.001831
193,72,0.001991
236,72,0.002156
279,72,0.002321
322,72,0.002502
364,72,0.002671
407,72,0.002837
450,72,0.002995
493,72,0.003182
536,72,0.003391
579,72,0.003545
621,72,0.003776
664,72,0.003907
707,72,0.004077
750,72,0.004293
793,72,0.004429
835,72,0.004581
878,72,0.004763
921,72,0.004957
964,72,0.005112
1007,72,0.005250
1050,72,0.005467
1092,72,0.005594
1135,72,0.005799
1178,72,0.005979
1221,72,0.006173
1264,72,0.006351
1307,72,0.006449
1349,72,0.006685
1392,72,0.006850
1435,72,0.007013
1478,72,0.007154
1521,72,0.007352
1563,72,0.007533
1606,72,0.007713
1649,72,0.007870
1692,72,0.008018
1735,72,0.008238
1778,72,0.008345
1820,72,0.008587
1863,72,0.008717
1906,72,0.008912
1949,72,0.009073
1992,72,0.009247
2034,72,0.009435
2077,72,0.009666
2120,72,0.009809
