# #Data,#Feat,Runtime
128,40,0.001592
168,40,0.001687
235,40,0.001868
302,40,0.002033
369,40,0.002225
436,40,0.002444
503,40,0.002586
570,40,0.002828
637,40,0.003000
704,40,0.003156
771,40,0.003345
838,40,0.003548
905,40,0.003775
972,40,0.003950
1039,40,0.004147
1106,40,0.004347
1173,40,0.004594
1240,40,0.004737
1307,40,0.004955
1374,40,0.005141
1441,40,0.005316
1508,40,0.005549
1575,40,0.005783
1642,40,0.005963
1709,40,0.006151
1776,40,0.006346
1843,40,0.006491
1910,40,0.006763
1977,40,0.006992
2044,40,0.007121
2111,40,0.007351
2178,40,0.007584
2245,40,0.007708
2312,40,0.007942
2379,40,0.008069
2446,40,0.008323
2513,40,0.008502
2580,40,0.008762
2647,40,0.008913
2714,40,0.009090
2781,40,0.009318
2848,40,0.009513
2915,40,0.009702
2982,40,0.009899
3049,40,0.010065
3116,40,0.010205
3183,40,0.010440
3250,40,0.010665
3317,40,0.010815
