# #Data,#Feat,Runtime
128,25,0.001399
141,25,0.001453
155,25,0.001472
168,25,0.001516
181,25,0.001559
195,25,0.001561
208,25,0.001594
222,25,0.001641
235,25,0.001658
248,25,0.001677
262,25,0.001725
275,25,0.001763
289,25,0.001821
302,25,0.001821
315,25,0.001851
329,25,0.001888
342,25,0.001939
356,25,0.001959
369,25,0.001974
382,25,0.002011
396,25,0.002062
409,25,0.002100
423,25,0.002118
436,25,0.002146
449,25,0.002180
463,25,0.002202
476,25,0.002234
490,25,0.002271
503,25,0.002307
516,25,0.002345
530,25,0.002366
543,25,0.002436
557,25,0.002470
570,25,0.002466
583,25,0.002484
597,25,0.002536
610,25,0.002558
624,25,0.002612
637,25,0.002613
650,25,0.002655
664,25,0.002707
