# #Data,#Feat,Runtime
128,10935,0.061020
135,10935,0.063763
156,10935,0.078010
176,10935,0.086839
197,10935,0.097382
218,10935,0.110284
239,10935,0.124228
259,10935,0.131304
280,10935,0.144011
301,10935,0.155508
321,10935,0.167688
342,10935,0.177613
363,10935,0.188424
383,10935,0.203137
404,10935,0.220630
425,10935,0.231881
446,10935,0.244652
466,10935,0.258822
487,10935,0.268795
508,10935,0.278960
528,10935,0.288858
549,10935,0.304693
570,10935,0.312276
590,10935,0.325181
611,10935,0.337238
632,10935,0.347885
653,10935,0.357824
673,10935,0.369668
694,10935,0.381619
715,10935,0.392626
735,10935,0.409920
756,10935,0.420057
777,10935,0.446703
797,10935,0.459205
818,10935,0.469270
839,10935,0.483383
860,10935,0.496802
880,10935,0.502564
901,10935,0.514786
922,10935,0.530052
942,10935,0.540702
963,10935,0.552923
984,10935,0.562788
1004,10935,0.578715
1025,10935,0.586462
