# #Data,#Feat,Runtime
128,216,0.002495
290,216,0.004027
483,216,0.005867
676,216,0.007620
868,216,0.009532
1061,216,0.011465
1254,216,0.013408
1447,216,0.015450
1640,216,0.017250
1833,216,0.019514
2026,216,0.021467
2219,216,0.023267
2411,216,0.025547
2604,216,0.027270
2797,216,0.029177
2990,216,0.031402
3183,216,0.033853
3376,216,0.035523
3569,216,0.038518
3762,216,0.040947
3955,216,0.044370
4147,216,0.045476
4340,216,0.048168
4533,216,0.050212
4726,216,0.052137
4919,216,0.055819
5112,216,0.057138
5305,216,0.057883
5498,216,0.064507
5690,216,0.067191
5883,216,0.070268
6076,216,0.074461
6269,216,0.071027
6462,216,0.075379
6655,216,0.078773
6848,216,0.076989
7041,216,0.080097
7233,216,0.087866
7426,216,0.087451
7619,216,0.091719
7812,216,0.095544
8005,216,0.093785
8198,216,0.099482
8391,216,0.102312
8584,216,0.104054
8777,216,0.104543
8969,216,0.105784
9162,216,0.113149
9355,216,0.120671
9548,216,0.110757
