# #Data,#Feat,Runtime
134,16,0.001363
402,16,0.001785
670,16,0.002141
939,16,0.002521
1206,16,0.002911
1474,16,0.003287
1742,16,0.003689
2010,16,0.004077
2278,16,0.004540
2546,16,0.004997
2814,16,0.005352
3082,16,0.005796
3350,16,0.006201
3619,16,0.006669
3886,16,0.007056
4154,16,0.007489
4422,16,0.007855
4690,16,0.008300
4958,16,0.008689
5226,16,0.009102
5494,16,0.009553
5762,16,0.009907
6030,16,0.010339
6298,16,0.010782
6566,16,0.011150
6834,16,0.011547
7102,16,0.011975
7371,16,0.012380
7638,16,0.012777
7906,16,0.013215
8174,16,0.013561
8442,16,0.013993
8710,16,0.014374
8978,16,0.014834
9246,16,0.015293
9514,16,0.015599
9782,16,0.016000
10050,16,0.016472
10318,16,0.016895
10586,16,0.017307
10854,16,0.017733
11122,16,0.018182
11390,16,0.018677
11658,16,0.018986
11926,16,0.019477
12194,16,0.019905
12462,16,0.020243
12730,16,0.020659
12998,16,0.021132
13266,16,0.021648
