# #Data,#Feat,Runtime
128,266,0.002714
133,266,0.002761
221,266,0.003738
310,266,0.004721
398,266,0.005736
487,266,0.010628
575,266,0.007657
663,266,0.008637
752,266,0.009700
840,266,0.010795
929,266,0.011704
1017,266,0.012729
1105,266,0.013754
1194,266,0.014910
1282,266,0.016176
1371,266,0.017020
1459,266,0.018041
1547,266,0.018982
1636,266,0.020027
1724,266,0.020986
1813,266,0.022353
1901,266,0.023167
1989,266,0.024197
2078,266,0.025191
2166,266,0.026441
2255,266,0.027263
2343,266,0.028409
2431,266,0.029383
2520,266,0.030270
2608,266,0.031508
2697,266,0.032607
2785,266,0.033565
2873,266,0.035503
2962,266,0.035772
3050,266,0.036907
3139,266,0.038670
3227,266,0.039284
3315,266,0.040592
3404,266,0.041947
3492,266,0.042195
3581,266,0.044023
3669,266,0.045273
3757,266,0.046397
3846,266,0.047233
3934,266,0.048060
4023,266,0.048911
4111,266,0.051229
4199,266,0.050833
4288,266,0.052175
4376,266,0.053174
