# #Data,#Feat,Runtime
128,16,0.003455
221,16,0.004501
369,16,0.006018
516,16,0.007648
663,16,0.009246
811,16,0.010738
958,16,0.012301
1105,16,0.013899
1252,16,0.015430
1400,16,0.016958
1547,16,0.018732
1694,16,0.020206
1841,16,0.021976
1989,16,0.023988
2136,16,0.025716
2283,16,0.027729
2431,16,0.029686
2578,16,0.031654
2725,16,0.033338
2872,16,0.035288
3020,16,0.037073
3167,16,0.039183
3314,16,0.040988
3462,16,0.042469
3609,16,0.044180
3756,16,0.046483
3903,16,0.047940
4051,16,0.050058
4198,16,0.051875
4345,16,0.053624
4493,16,0.054852
4640,16,0.056610
4787,16,0.058446
4934,16,0.060107
5082,16,0.062887
5229,16,0.063931
5376,16,0.065863
5523,16,0.067650
5671,16,0.068928
5818,16,0.071115
5965,16,0.073009
6113,16,0.074534
6260,16,0.076264
6407,16,0.079011
6554,16,0.080707
6702,16,0.082924
6849,16,0.084005
6996,16,0.084879
7144,16,0.087013
7291,16,0.089340
