# #Data,#Feat,Runtime
128,37,0.001484
137,37,0.001508
158,37,0.001562
178,37,0.001601
199,37,0.001675
220,37,0.001734
241,37,0.001804
262,37,0.001847
283,37,0.001901
304,37,0.001969
325,37,0.001991
346,37,0.002051
367,37,0.002100
388,37,0.002155
409,37,0.002198
430,37,0.002294
451,37,0.002337
472,37,0.002379
493,37,0.002439
514,37,0.002512
534,37,0.002556
555,37,0.002576
576,37,0.002617
597,37,0.002695
618,37,0.002723
639,37,0.002793
660,37,0.002847
681,37,0.002880
702,37,0.002943
723,37,0.002985
744,37,0.003050
765,37,0.003097
786,37,0.003156
807,37,0.003185
828,37,0.003264
849,37,0.003307
870,37,0.003367
890,37,0.003429
911,37,0.003465
932,37,0.003522
953,37,0.003578
974,37,0.003648
995,37,0.003695
1016,37,0.003752
1037,37,0.003802
