# #Data,#Feat,Runtime
219,108,0.002433
655,108,0.005111
1091,108,0.007652
1528,108,0.010450
1964,108,0.013162
2400,108,0.015651
2836,108,0.018609
3273,108,0.021340
3709,108,0.024120
4145,108,0.026720
4582,108,0.029617
5018,108,0.032329
5454,108,0.035115
5891,108,0.037943
6327,108,0.040757
6763,108,0.043710
7199,108,0.046274
7636,108,0.049503
8072,108,0.053574
8508,108,0.054510
8945,108,0.059414
9381,108,0.062784
9817,108,0.062814
10254,108,0.070045
10690,108,0.069366
11126,108,0.073603
11562,108,0.079592
11999,108,0.079227
12435,108,0.083442
12871,108,0.088884
13308,108,0.091830
13744,108,0.093477
14180,108,0.095744
14617,108,0.100661
15053,108,0.105384
15489,108,0.105740
15925,108,0.117707
16362,108,0.119346
16798,108,0.116798
17234,108,0.118230
17671,108,0.132423
18107,108,0.139060
18543,108,0.140919
18980,108,0.138791
19416,108,0.138655
19852,108,0.154142
20288,108,0.164875
20725,108,0.167943
21161,108,0.166848
21597,108,0.186148
