# #Data,#Feat,Runtime
128,21,0.001350
142,21,0.001379
157,21,0.001396
171,21,0.001448
186,21,0.001451
201,21,0.001466
216,21,0.001500
231,21,0.001545
246,21,0.001554
261,21,0.001566
275,21,0.001614
290,21,0.001627
305,21,0.001665
320,21,0.001706
335,21,0.001707
350,21,0.001727
365,21,0.001759
379,21,0.001759
394,21,0.001792
409,21,0.001831
424,21,0.001852
439,21,0.001891
454,21,0.001893
469,21,0.001923
483,21,0.001941
498,21,0.001975
513,21,0.002008
528,21,0.002042
543,21,0.002076
558,21,0.002070
573,21,0.002110
587,21,0.002123
602,21,0.002159
617,21,0.002236
632,21,0.002284
647,21,0.002251
662,21,0.002252
677,21,0.002291
691,21,0.002314
706,21,0.002352
721,21,0.002367
736,21,0.002393
