# #Data,#Feat,Runtime
153,16,0.001410
458,16,0.001946
764,16,0.002469
1069,16,0.002978
1374,16,0.003514
1680,16,0.003976
1985,16,0.004537
2290,16,0.005161
2596,16,0.005718
2901,16,0.006268
3206,16,0.006849
3511,16,0.007442
3817,16,0.007950
4122,16,0.008524
4427,16,0.009102
4733,16,0.009621
5038,16,0.010150
5343,16,0.010681
5649,16,0.011219
5954,16,0.011837
6259,16,0.012425
6564,16,0.012981
6870,16,0.013473
7175,16,0.014013
7480,16,0.014613
7786,16,0.015093
8091,16,0.015718
8396,16,0.016194
8702,16,0.016847
9007,16,0.017517
9312,16,0.017949
9617,16,0.018605
9923,16,0.019019
10228,16,0.019608
10533,16,0.020258
10839,16,0.020711
11144,16,0.021298
11449,16,0.022035
11755,16,0.022330
12060,16,0.022961
12365,16,0.023502
12670,16,0.024215
12976,16,0.024764
13281,16,0.025237
13586,16,0.025812
13892,16,0.026487
14197,16,0.026844
14502,16,0.027487
14808,16,0.028031
15113,16,0.028577
