# #Data,#Feat,Runtime
469,784,0.103070
1407,784,0.324590
2345,784,0.545296
3284,784,0.793444
4221,784,1.017768
5159,784,1.243953
6097,784,1.497095
7035,784,1.746861
7974,784,1.973283
8911,784,2.211875
9849,784,2.448112
10787,784,2.705735
11725,784,2.963400
12663,784,3.199893
13601,784,3.423517
14539,784,3.683676
15477,784,3.940379
16415,784,4.164266
17353,784,4.407520
18291,784,4.661798
19229,784,4.876619
20167,784,5.124464
21105,784,5.378577
22043,784,5.617011
22981,784,5.866429
23919,784,6.124843
24857,784,6.358844
25796,784,6.568109
26733,784,6.828346
27671,784,7.066710
28609,784,7.303958
29547,784,7.538877
30485,784,7.777527
31424,784,8.043772
32361,784,8.305511
33299,784,8.523725
34237,784,8.739951
35175,784,9.013101
36113,784,9.232158
37051,784,9.473231
37989,784,9.680642
38927,784,9.976386
39865,784,10.198913
40803,784,10.424044
41741,784,10.697784
42679,784,10.906866
43617,784,11.178725
44555,784,11.424366
45493,784,11.653168
46431,784,11.876416
