# #Data,#Feat,Runtime
128,8,0.001338
165,8,0.001370
275,8,0.001549
385,8,0.001689
494,8,0.001849
604,8,0.002012
714,8,0.002161
824,8,0.002338
933,8,0.002472
1043,8,0.002660
1153,8,0.002798
1263,8,0.002965
1372,8,0.003127
1482,8,0.003290
1592,8,0.003434
1702,8,0.003614
1812,8,0.003780
1921,8,0.003948
2031,8,0.004092
2141,8,0.004249
2251,8,0.004416
2360,8,0.004568
2470,8,0.004771
2580,8,0.004907
2690,8,0.005094
2799,8,0.005250
2909,8,0.005441
3019,8,0.005592
3129,8,0.005796
3238,8,0.005930
3348,8,0.006182
3458,8,0.006326
3568,8,0.006503
3677,8,0.006759
3787,8,0.006883
3897,8,0.007083
4007,8,0.007279
4116,8,0.007452
4226,8,0.007619
4336,8,0.007839
4446,8,0.008046
4556,8,0.008192
4665,8,0.008404
4775,8,0.008598
4885,8,0.008786
4995,8,0.008954
5104,8,0.009126
5214,8,0.009315
5324,8,0.009524
5434,8,0.009819
