# #Data,#Feat,Runtime
128,10935,0.060898
135,10935,0.065480
156,10935,0.075810
176,10935,0.088897
197,10935,0.094880
218,10935,0.112129
239,10935,0.134440
259,10935,0.133580
280,10935,0.146344
301,10935,0.155719
321,10935,0.167825
342,10935,0.178476
363,10935,0.191789
383,10935,0.205503
404,10935,0.220836
425,10935,0.235025
446,10935,0.244470
466,10935,0.255064
487,10935,0.265808
508,10935,0.279883
528,10935,0.290949
549,10935,0.299859
570,10935,0.314171
590,10935,0.325699
611,10935,0.334587
632,10935,0.347603
653,10935,0.358746
673,10935,0.370185
694,10935,0.382068
715,10935,0.392902
735,10935,0.410405
756,10935,0.422849
777,10935,0.444273
797,10935,0.459339
818,10935,0.466840
839,10935,0.484783
860,10935,0.498888
880,10935,0.508690
901,10935,0.527679
922,10935,0.540330
942,10935,0.553759
963,10935,0.565503
984,10935,0.573626
1004,10935,0.599774
1025,10935,0.587420
