# #Data,#Feat,Runtime
128,19,0.001435
140,19,0.001405
171,19,0.001428
202,19,0.001486
233,19,0.001565
263,19,0.001588
294,19,0.001615
325,19,0.001662
356,19,0.001702
387,19,0.001760
418,19,0.001820
449,19,0.001872
480,19,0.001894
511,19,0.001939
542,19,0.001982
573,19,0.002032
604,19,0.002078
635,19,0.002129
666,19,0.002187
697,19,0.002227
728,19,0.002266
759,19,0.002338
789,19,0.002380
820,19,0.002412
851,19,0.002434
882,19,0.002496
913,19,0.002573
944,19,0.002575
975,19,0.002626
1006,19,0.002679
1037,19,0.002725
1068,19,0.002779
1099,19,0.002848
1130,19,0.002885
1161,19,0.002920
1192,19,0.002948
1223,19,0.003024
1254,19,0.003046
1285,19,0.003073
1315,19,0.003135
1346,19,0.003201
1377,19,0.003241
1408,19,0.003280
1439,19,0.003322
1470,19,0.003382
1501,19,0.003424
1532,19,0.003478
