# #Data,#Feat,Runtime
128,285,0.002857
150,285,0.003180
193,285,0.003634
236,285,0.004144
278,285,0.004712
321,285,0.005191
364,285,0.005756
407,285,0.006308
449,285,0.006781
492,285,0.007303
535,285,0.007915
577,285,0.008390
620,285,0.009020
663,285,0.009659
706,285,0.010071
748,285,0.010630
791,285,0.011140
834,285,0.011734
877,285,0.012336
919,285,0.012863
962,285,0.013554
1005,285,0.014146
1048,285,0.014643
1090,285,0.015206
1133,285,0.015865
1176,285,0.016415
1219,285,0.017007
1261,285,0.017548
1304,285,0.018422
1347,285,0.018744
1390,285,0.019372
1432,285,0.020134
1475,285,0.020959
1518,285,0.021438
1561,285,0.021672
1603,285,0.022284
1646,285,0.022885
1689,285,0.023732
1731,285,0.024139
1774,285,0.024707
1817,285,0.025536
1860,285,0.026185
1902,285,0.026699
1945,285,0.027372
1988,285,0.027713
2031,285,0.028329
2073,285,0.029207
2116,285,0.029564
