# #Data,#Feat,Runtime
128,50,0.001555
141,50,0.001596
155,50,0.001674
168,50,0.001695
181,50,0.001739
195,50,0.001810
208,50,0.001842
222,50,0.001879
235,50,0.001931
248,50,0.001976
262,50,0.002039
275,50,0.002064
289,50,0.002112
302,50,0.002168
315,50,0.002215
329,50,0.002266
342,50,0.002277
356,50,0.002348
369,50,0.002390
382,50,0.002417
396,50,0.002478
409,50,0.002499
423,50,0.002564
436,50,0.002600
449,50,0.002622
463,50,0.002671
476,50,0.002734
490,50,0.002774
503,50,0.002881
516,50,0.002869
530,50,0.002927
543,50,0.002953
557,50,0.003023
570,50,0.003037
583,50,0.003083
597,50,0.003137
610,50,0.003177
624,50,0.003232
637,50,0.003270
650,50,0.003337
664,50,0.003368
