# #Data,#Feat,Runtime
128,21,0.001411
165,21,0.001481
275,21,0.001649
385,21,0.001864
494,21,0.002062
604,21,0.002228
714,21,0.002393
824,21,0.002579
933,21,0.002750
1043,21,0.002968
1153,21,0.010568
1263,21,0.003305
1372,21,0.003512
1482,21,0.003713
1592,21,0.003925
1702,21,0.004135
1812,21,0.004358
1921,21,0.004593
2031,21,0.004766
2141,21,0.004977
2251,21,0.005232
2360,21,0.005383
2470,21,0.005583
2580,21,0.008140
2690,21,0.006009
2799,21,0.006212
2909,21,0.006397
3019,21,0.006607
3129,21,0.006800
3238,21,0.007040
3348,21,0.007201
3458,21,0.007422
3568,21,0.007627
3677,21,0.007824
3787,21,0.008047
3897,21,0.008253
4007,21,0.008427
4116,21,0.008628
4226,21,0.008843
4336,21,0.009042
4446,21,0.009308
4556,21,0.009415
4665,21,0.009604
4775,21,0.009829
4885,21,0.010025
4995,21,0.010237
5104,21,0.010456
5214,21,0.010622
5324,21,0.010834
5434,21,0.011032
