# #Data,#Feat,Runtime
128,216,0.002475
148,216,0.002689
175,216,0.002921
201,216,0.003125
228,216,0.003418
255,216,0.003675
282,216,0.003913
309,216,0.004176
335,216,0.004430
362,216,0.004675
389,216,0.004944
416,216,0.005207
443,216,0.005439
469,216,0.005661
496,216,0.005938
523,216,0.006190
550,216,0.006394
577,216,0.006627
603,216,0.006916
630,216,0.007158
657,216,0.007415
684,216,0.007710
711,216,0.007884
738,216,0.008166
764,216,0.008443
791,216,0.008680
818,216,0.008935
845,216,0.009198
871,216,0.009510
898,216,0.009743
925,216,0.009999
952,216,0.010235
979,216,0.010538
1005,216,0.010786
1032,216,0.011055
1059,216,0.011276
1086,216,0.011588
1113,216,0.011862
1139,216,0.012092
1166,216,0.012265
1193,216,0.012603
1220,216,0.012827
1247,216,0.013091
1273,216,0.013379
1300,216,0.013680
1327,216,0.013910
