# #Data,#Feat,Runtime
128,1,0.001184
148,1,0.001217
175,1,0.001258
201,1,0.001220
228,1,0.001276
255,1,0.001352
282,1,0.001370
309,1,0.001353
335,1,0.001343
362,1,0.001374
389,1,0.001487
416,1,0.001441
443,1,0.001497
469,1,0.001461
496,1,0.001505
523,1,0.001523
550,1,0.001534
577,1,0.001539
603,1,0.001587
630,1,0.001586
657,1,0.001603
684,1,0.001651
711,1,0.001663
738,1,0.001681
764,1,0.001707
791,1,0.001734
818,1,0.001775
845,1,0.001787
871,1,0.001825
898,1,0.001818
925,1,0.001849
952,1,0.001860
979,1,0.001871
1005,1,0.001885
1032,1,0.001905
1059,1,0.001990
1086,1,0.001964
1113,1,0.002008
1139,1,0.001993
1166,1,0.002021
1193,1,0.002087
1220,1,0.002053
1247,1,0.002076
1273,1,0.002103
1300,1,0.002137
1327,1,0.002147
