# #Data,#Feat,Runtime
128,117,0.001941
164,117,0.002118
273,117,0.002721
382,117,0.003360
490,117,0.004003
599,117,0.004622
708,117,0.005152
817,117,0.005824
926,117,0.006408
1035,117,0.006939
1144,117,0.007569
1252,117,0.008217
1361,117,0.008907
1470,117,0.009392
1579,117,0.009987
1688,117,0.010713
1797,117,0.011232
1906,117,0.011922
2014,117,0.012566
2123,117,0.013170
2232,117,0.013787
2341,117,0.014398
2450,117,0.014921
2559,117,0.015602
2668,117,0.016183
2776,117,0.016833
2885,117,0.017638
2994,117,0.018166
3103,117,0.018821
3212,117,0.019434
3321,117,0.019975
3430,117,0.020714
3538,117,0.021278
3647,117,0.022166
3756,117,0.022505
3865,117,0.023292
3974,117,0.023880
4083,117,0.024739
4192,117,0.025229
4300,117,0.025718
4409,117,0.026630
4518,117,0.027201
4627,117,0.027987
4736,117,0.029163
4845,117,0.029209
4954,117,0.030166
5062,117,0.030311
5171,117,0.031161
5280,117,0.032239
5389,117,0.033021
