# #Data,#Feat,Runtime
128,8,0.001320
165,8,0.001390
275,8,0.001523
385,8,0.001684
494,8,0.001825
604,8,0.001993
714,8,0.002138
824,8,0.002290
933,8,0.002454
1043,8,0.002605
1153,8,0.002757
1263,8,0.002902
1372,8,0.003054
1482,8,0.003245
1592,8,0.003368
1702,8,0.003533
1812,8,0.003695
1921,8,0.003871
2031,8,0.004009
2141,8,0.004168
2251,8,0.004325
2360,8,0.004497
2470,8,0.004633
2580,8,0.004782
2690,8,0.004956
2799,8,0.005094
2909,8,0.005310
3019,8,0.005420
3129,8,0.005600
3238,8,0.005778
3348,8,0.005956
3458,8,0.006147
3568,8,0.006322
3677,8,0.006525
3787,8,0.006672
3897,8,0.006875
4007,8,0.007118
4116,8,0.007268
4226,8,0.007416
4336,8,0.007616
4446,8,0.007848
4556,8,0.007985
4665,8,0.008169
4775,8,0.008366
4885,8,0.008531
4995,8,0.008694
5104,8,0.008840
5214,8,0.009051
5324,8,0.009304
5434,8,0.009399
