# #Data,#Feat,Runtime
128,64,0.001630
148,64,0.001696
175,64,0.001814
201,64,0.001900
228,64,0.001947
255,64,0.002070
282,64,0.002133
309,64,0.002230
335,64,0.002326
362,64,0.002410
389,64,0.002492
416,64,0.002597
443,64,0.002698
469,64,0.002782
496,64,0.002835
523,64,0.002943
550,64,0.003038
577,64,0.003143
603,64,0.003239
630,64,0.003337
657,64,0.003408
684,64,0.003518
711,64,0.003615
738,64,0.003684
764,64,0.003837
791,64,0.003924
818,64,0.004005
845,64,0.004084
871,64,0.004161
898,64,0.004270
925,64,0.004371
952,64,0.004461
979,64,0.004524
1005,64,0.004631
1032,64,0.004743
1059,64,0.004817
1086,64,0.004920
1113,64,0.005019
1139,64,0.005103
1166,64,0.005211
1193,64,0.005326
1220,64,0.005425
1247,64,0.005438
1273,64,0.005564
1300,64,0.005695
1327,64,0.005742
