# #Data,#Feat,Runtime
128,14,0.001395
133,14,0.001390
221,14,0.001550
309,14,0.001667
397,14,0.001804
485,14,0.001973
573,14,0.002090
661,14,0.002255
749,14,0.002391
837,14,0.002509
925,14,0.002657
1013,14,0.002800
1101,14,0.002931
1190,14,0.003058
1278,14,0.003203
1366,14,0.003344
1454,14,0.003486
1542,14,0.003626
1630,14,0.003764
1718,14,0.003891
1806,14,0.004015
1894,14,0.004169
1982,14,0.004300
2070,14,0.004456
2158,14,0.004616
2247,14,0.004796
2335,14,0.004934
2423,14,0.005126
2511,14,0.005256
2599,14,0.005430
2687,14,0.005591
2775,14,0.005749
2863,14,0.005886
2951,14,0.006035
3039,14,0.006200
3127,14,0.006352
3215,14,0.006470
3303,14,0.006652
3392,14,0.006778
3480,14,0.007017
3568,14,0.007092
3656,14,0.007279
3744,14,0.007399
3832,14,0.007551
3920,14,0.007682
4008,14,0.007845
4096,14,0.008000
4184,14,0.008161
4272,14,0.008282
4360,14,0.008490
