# #Data,#Feat,Runtime
128,6,0.001292
192,6,0.001376
319,6,0.001529
447,6,0.001689
574,6,0.001833
702,6,0.001970
829,6,0.002108
957,6,0.002270
1084,6,0.002420
1212,6,0.002585
1339,6,0.002714
1467,6,0.002875
1594,6,0.003018
1722,6,0.003179
1850,6,0.003346
1977,6,0.003483
2105,6,0.003628
2232,6,0.003788
2360,6,0.003918
2487,6,0.004087
2615,6,0.004251
2742,6,0.004392
2870,6,0.004571
2997,6,0.004664
3125,6,0.004891
3252,6,0.004999
3380,6,0.005148
3507,6,0.005319
3635,6,0.005464
3762,6,0.005634
3890,6,0.005791
4017,6,0.005936
4145,6,0.006131
4272,6,0.006319
4400,6,0.006506
4527,6,0.006681
4655,6,0.006860
4782,6,0.007022
4910,6,0.007209
5038,6,0.007429
5165,6,0.007560
5293,6,0.007716
5420,6,0.009181
5548,6,0.008070
5675,6,0.008253
5803,6,0.008539
5930,6,0.008587
6058,6,0.008800
6185,6,0.008936
6313,6,0.009130
