# #Data,#Feat,Runtime
128,100,0.001856
141,100,0.001931
155,100,0.002048
168,100,0.002120
181,100,0.002207
195,100,0.002314
208,100,0.002381
222,100,0.002514
235,100,0.002576
248,100,0.002667
262,100,0.002767
275,100,0.002894
289,100,0.002910
302,100,0.002983
315,100,0.003394
329,100,0.003178
342,100,0.003250
356,100,0.003358
369,100,0.003447
382,100,0.003514
396,100,0.003606
409,100,0.003698
423,100,0.003784
436,100,0.003883
449,100,0.003960
463,100,0.004039
476,100,0.004137
490,100,0.004242
503,100,0.004337
516,100,0.004426
530,100,0.004495
543,100,0.004583
557,100,0.004712
570,100,0.004749
583,100,0.004848
597,100,0.004939
610,100,0.005290
624,100,0.005094
637,100,0.005191
650,100,0.005302
664,100,0.005376
