# #Data,#Feat,Runtime
128,10935,0.062375
135,10935,0.066594
156,10935,0.077746
176,10935,0.090851
197,10935,0.100048
218,10935,0.112290
239,10935,0.123386
259,10935,0.136086
280,10935,0.147975
301,10935,0.159658
321,10935,0.170429
342,10935,0.182934
363,10935,0.193805
383,10935,0.204457
404,10935,0.224943
425,10935,0.237412
446,10935,0.247097
466,10935,0.261864
487,10935,0.271623
508,10935,0.283602
528,10935,0.294139
549,10935,0.304498
570,10935,0.319361
590,10935,0.327460
611,10935,0.343125
632,10935,0.355903
653,10935,0.365689
673,10935,0.376065
694,10935,0.387394
715,10935,0.401019
735,10935,0.413144
756,10935,0.427754
777,10935,0.450396
797,10935,0.463253
818,10935,0.473184
839,10935,0.492352
860,10935,0.501666
880,10935,0.513478
901,10935,0.526766
922,10935,0.539037
942,10935,0.548891
963,10935,0.561728
984,10935,0.571666
1004,10935,0.604144
1025,10935,0.599440
