# #Data,#Feat,Runtime
128,21,0.002140
151,21,0.002281
174,21,0.002389
197,21,0.002516
220,21,0.002645
243,21,0.002734
267,21,0.002931
290,21,0.003048
313,21,0.003139
336,21,0.003228
359,21,0.003377
382,21,0.003487
405,21,0.003645
429,21,0.003745
452,21,0.003902
475,21,0.003978
498,21,0.004097
521,21,0.004235
544,21,0.004365
567,21,0.004468
591,21,0.004627
614,21,0.004762
637,21,0.004861
660,21,0.004999
683,21,0.005078
706,21,0.005191
729,21,0.005324
753,21,0.005449
776,21,0.005522
799,21,0.005697
822,21,0.005836
845,21,0.005950
868,21,0.006037
891,21,0.006178
915,21,0.006300
938,21,0.006411
961,21,0.006520
984,21,0.006629
1007,21,0.006750
1030,21,0.006895
1053,21,0.007039
1077,21,0.007147
1100,21,0.007270
1123,21,0.007367
1146,21,0.007491
