# #Data,#Feat,Runtime
128,21,0.001381
151,21,0.001423
174,21,0.001456
197,21,0.001478
220,21,0.001559
243,21,0.001598
267,21,0.001612
290,21,0.001672
313,21,0.001667
336,21,0.001726
359,21,0.001771
382,21,0.001791
405,21,0.001867
429,21,0.001905
452,21,0.001931
475,21,0.001945
498,21,0.001988
521,21,0.002046
544,21,0.002087
567,21,0.002130
591,21,0.002157
614,21,0.002183
637,21,0.002219
660,21,0.002287
683,21,0.002326
706,21,0.002352
729,21,0.002393
753,21,0.002413
776,21,0.002478
799,21,0.002503
822,21,0.002538
845,21,0.002577
868,21,0.002619
891,21,0.002654
915,21,0.002914
938,21,0.002719
961,21,0.002756
984,21,0.002808
1007,21,0.002838
1030,21,0.002893
1053,21,0.002904
1077,21,0.002953
1100,21,0.002984
1123,21,0.003009
1146,21,0.003084
