# #Data,#Feat,Runtime
128,64,0.001668
189,64,0.001865
264,64,0.002097
339,64,0.002347
415,64,0.002607
490,64,0.002858
565,64,0.003098
641,64,0.003385
716,64,0.003676
791,64,0.003887
866,64,0.004202
942,64,0.004466
1017,64,0.004702
1092,64,0.005000
1168,64,0.005237
1243,64,0.005506
1318,64,0.005744
1394,64,0.006009
1469,64,0.006249
1544,64,0.006559
1619,64,0.006814
1695,64,0.007076
1770,64,0.007330
1845,64,0.007615
1921,64,0.007829
1996,64,0.008079
2071,64,0.008345
2147,64,0.008633
2222,64,0.008878
2297,64,0.009086
2372,64,0.009430
2448,64,0.009617
2523,64,0.009884
2598,64,0.010142
2674,64,0.010430
2749,64,0.010810
2824,64,0.011011
2900,64,0.011230
2975,64,0.011527
3050,64,0.011798
3125,64,0.012140
3201,64,0.012320
3276,64,0.012598
3351,64,0.012811
3427,64,0.013098
3502,64,0.013428
3577,64,0.013686
3653,64,0.014016
3728,64,0.014217
