# #Data,#Feat,Runtime
128,10935,0.061025
135,10935,0.065078
156,10935,0.076628
176,10935,0.085092
197,10935,0.099294
218,10935,0.110958
239,10935,0.122210
259,10935,0.133428
280,10935,0.147954
301,10935,0.157536
321,10935,0.168721
342,10935,0.178647
363,10935,0.192692
383,10935,0.205650
404,10935,0.224829
425,10935,0.234245
446,10935,0.245952
466,10935,0.258285
487,10935,0.268474
508,10935,0.281638
528,10935,0.295438
549,10935,0.314496
570,10935,0.315803
590,10935,0.326952
611,10935,0.338116
632,10935,0.349922
653,10935,0.362699
673,10935,0.376533
694,10935,0.384592
715,10935,0.397347
735,10935,0.407681
756,10935,0.424507
777,10935,0.442486
797,10935,0.461649
818,10935,0.471954
839,10935,0.486941
860,10935,0.501290
880,10935,0.509058
901,10935,0.529828
922,10935,0.545269
942,10935,0.543241
963,10935,0.592853
984,10935,0.608296
1004,10935,0.582799
1025,10935,0.601436
