# #Data,#Feat,Runtime
128,617,0.057554
157,617,0.069485
262,617,0.113058
366,617,0.156481
471,617,0.200568
575,617,0.243374
680,617,0.286470
784,617,0.329030
889,617,0.373231
993,617,0.416473
1098,617,0.461605
1202,617,0.508949
1306,617,0.548865
1411,617,0.594086
1515,617,0.635055
1620,617,0.682803
1724,617,0.722961
1829,617,0.768477
1933,617,0.816437
2038,617,0.864253
2142,617,0.911020
2247,617,0.945283
2351,617,0.989793
2456,617,1.057459
2560,617,1.085552
2665,617,1.135313
2769,617,1.176449
2874,617,1.236286
2978,617,1.275406
3083,617,1.335837
3187,617,1.391961
3292,617,1.440655
3396,617,1.484841
3501,617,1.512199
3605,617,1.613093
3710,617,1.639068
3814,617,1.695808
3918,617,1.738364
4023,617,1.793404
4127,617,1.841614
4232,617,1.892680
4336,617,1.969170
4441,617,2.039464
4545,617,2.057189
4650,617,2.119426
4754,617,2.165922
4859,617,2.240848
4963,617,2.295539
5068,617,2.365047
5172,617,2.377751
