# #Data,#Feat,Runtime
128,22,0.001353
135,22,0.001362
153,22,0.001410
171,22,0.001428
189,22,0.001438
207,22,0.001466
225,22,0.001502
243,22,0.001547
261,22,0.001555
279,22,0.001607
297,22,0.001620
314,22,0.001677
332,22,0.001728
350,22,0.001738
368,22,0.001773
386,22,0.001817
404,22,0.001827
422,22,0.001869
440,22,0.001905
458,22,0.001936
476,22,0.001963
494,22,0.001971
512,22,0.002060
530,22,0.002041
548,22,0.002082
566,22,0.002130
584,22,0.002150
601,22,0.002177
619,22,0.002220
637,22,0.002230
655,22,0.002240
673,22,0.002296
691,22,0.002313
709,22,0.002341
727,22,0.002403
745,22,0.002434
763,22,0.002412
781,22,0.002469
799,22,0.002512
817,22,0.002521
835,22,0.002591
853,22,0.002580
871,22,0.002619
889,22,0.002674
