# #Data,#Feat,Runtime
128,54,0.001564
177,54,0.001726
228,54,0.001868
278,54,0.002026
329,54,0.002160
380,54,0.002304
430,54,0.002462
481,54,0.002599
531,54,0.002745
582,54,0.002894
632,54,0.003038
683,54,0.003230
733,54,0.003365
784,54,0.003545
834,54,0.003694
885,54,0.003838
935,54,0.004018
986,54,0.004119
1037,54,0.006007
1087,54,0.004466
1138,54,0.004642
1188,54,0.004736
1239,54,0.004989
1289,54,0.005086
1340,54,0.005218
1390,54,0.005635
1441,54,0.005613
1491,54,0.005718
1542,54,0.005885
1593,54,0.006022
1643,54,0.006190
1694,54,0.006334
1744,54,0.006538
1795,54,0.006704
1845,54,0.006801
1896,54,0.006959
1946,54,0.007087
1997,54,0.007306
2047,54,0.007490
2098,54,0.007592
2148,54,0.007749
2199,54,0.007951
2250,54,0.008098
2300,54,0.008278
2351,54,0.008465
2401,54,0.008571
2452,54,0.008728
2502,54,0.008848
