# #Data,#Feat,Runtime
128,25,0.001529
141,25,0.001498
155,25,0.001523
168,25,0.001563
181,25,0.001602
195,25,0.001622
208,25,0.001658
222,25,0.001673
235,25,0.001724
248,25,0.001727
262,25,0.001789
275,25,0.001841
289,25,0.001852
302,25,0.001916
315,25,0.001938
329,25,0.001952
342,25,0.002044
356,25,0.002033
369,25,0.002095
382,25,0.002075
396,25,0.002102
409,25,0.002152
423,25,0.002185
436,25,0.002185
449,25,0.002253
463,25,0.002267
476,25,0.002283
490,25,0.002326
503,25,0.002381
516,25,0.002392
530,25,0.002412
543,25,0.002510
557,25,0.002500
570,25,0.002516
583,25,0.002535
597,25,0.002572
610,25,0.002628
624,25,0.002646
637,25,0.002653
650,25,0.002716
664,25,0.002732
