# #Data,#Feat,Runtime
128,40,0.002236
168,40,0.002500
235,40,0.002941
302,40,0.003388
369,40,0.003822
436,40,0.004268
503,40,0.005359
570,40,0.005218
637,40,0.005652
704,40,0.006097
771,40,0.007447
838,40,0.006974
905,40,0.007579
972,40,0.007929
1039,40,0.008785
1106,40,0.008966
1173,40,0.009444
1240,40,0.009993
1307,40,0.010384
1374,40,0.010898
1441,40,0.011373
1508,40,0.011912
1575,40,0.012395
1642,40,0.012883
1710,40,0.013226
1777,40,0.013715
1844,40,0.014365
1911,40,0.014577
1978,40,0.015156
2045,40,0.015713
2112,40,0.016092
2179,40,0.016646
2246,40,0.017113
2313,40,0.017666
2380,40,0.018157
2447,40,0.018557
2514,40,0.019233
2581,40,0.019497
2648,40,0.019732
2715,40,0.020530
2782,40,0.020848
2849,40,0.021611
2916,40,0.021835
2983,40,0.022449
3050,40,0.022863
3117,40,0.023517
3184,40,0.023997
3251,40,0.024335
3318,40,0.024418
