# #Data,#Feat,Runtime
128,48,0.001651
302,48,0.002304
503,48,0.003048
704,48,0.003814
905,48,0.004605
1106,48,0.005267
1307,48,0.005907
1508,48,0.006676
1709,48,0.007349
1910,48,0.008008
2111,48,0.008824
2312,48,0.009484
2513,48,0.010196
2714,48,0.010876
2915,48,0.011669
3116,48,0.012318
3317,48,0.012973
3518,48,0.013645
3719,48,0.014301
3920,48,0.014891
4121,48,0.015777
4322,48,0.016494
4523,48,0.017214
4724,48,0.018038
4925,48,0.018919
5126,48,0.019590
5327,48,0.020183
5528,48,0.021041
5729,48,0.021561
5930,48,0.022418
6131,48,0.022942
6332,48,0.023717
6533,48,0.024560
6734,48,0.025212
6935,48,0.025710
7136,48,0.026508
7337,48,0.027273
7538,48,0.027702
7739,48,0.028579
7940,48,0.029562
8141,48,0.029907
8342,48,0.030820
8543,48,0.031556
8744,48,0.032619
8945,48,0.033025
9146,48,0.034520
9347,48,0.034878
9548,48,0.035559
9749,48,0.036090
9950,48,0.036843
