# #Data,#Feat,Runtime
335,57884,0.016272
1005,57884,0.031580
1675,57884,0.053624
2345,57884,0.079945
3015,57884,0.109247
3685,57884,0.141028
4355,57884,0.187052
5025,57884,0.209706
5695,57884,0.237895
6365,57884,0.247862
7035,57884,0.304953
7705,57884,0.322692
8375,57884,0.341203
9045,57884,0.391006
9715,57884,0.426706
10385,57884,0.520191
11055,57884,0.537030
11725,57884,0.511166
12395,57884,0.542256
13065,57884,0.614593
13735,57884,0.688220
14405,57884,0.653961
15075,57884,0.687259
15745,57884,0.672933
16415,57884,0.796130
17085,57884,1.142980
17755,57884,0.881874
18425,57884,1.137311
19095,57884,0.977301
19765,57884,0.907655
20435,57884,0.954632
21105,57884,0.916050
21775,57884,1.072666
22445,57884,1.158960
23115,57884,1.208859
23785,57884,1.276813
24455,57884,1.308396
25125,57884,1.267921
25795,57884,1.169224
26465,57884,1.182165
27135,57884,1.864009
27805,57884,1.551927
28475,57884,1.485717
29145,57884,1.630941
29815,57884,1.935277
30485,57884,1.696711
31155,57884,2.110297
31825,57884,2.043043
32495,57884,1.731808
33165,57884,1.751755
