# #Data,#Feat,Runtime
128,10935,0.061459
135,10935,0.066211
156,10935,0.076059
176,10935,0.086815
197,10935,0.099512
218,10935,0.108650
239,10935,0.120766
259,10935,0.133565
280,10935,0.145039
301,10935,0.158564
321,10935,0.166811
342,10935,0.178505
363,10935,0.192123
383,10935,0.202299
404,10935,0.221130
425,10935,0.235292
446,10935,0.248776
466,10935,0.262159
487,10935,0.270301
508,10935,0.281195
528,10935,0.291281
549,10935,0.302782
570,10935,0.314574
590,10935,0.324383
611,10935,0.338846
632,10935,0.346404
653,10935,0.359677
673,10935,0.371131
694,10935,0.381445
715,10935,0.394264
735,10935,0.409232
756,10935,0.423503
777,10935,0.446384
797,10935,0.462000
818,10935,0.469284
839,10935,0.485259
860,10935,0.497169
880,10935,0.508209
901,10935,0.518771
922,10935,0.534243
942,10935,0.544065
963,10935,0.557790
984,10935,0.570568
1004,10935,0.577297
1025,10935,0.590055
