# #Data,#Feat,Runtime
128,32,0.001505
165,32,0.001624
275,32,0.001934
385,32,0.002242
494,32,0.002553
604,32,0.002869
714,32,0.003171
824,32,0.003467
933,32,0.003811
1043,32,0.004112
1153,32,0.004472
1263,32,0.004806
1372,32,0.005119
1482,32,0.005458
1592,32,0.005748
1702,32,0.006098
1812,32,0.006436
1921,32,0.006753
2031,32,0.007117
2141,32,0.007389
2251,32,0.007747
2360,32,0.008028
2470,32,0.008409
2580,32,0.008744
2690,32,0.009042
2799,32,0.009310
2909,32,0.009679
3019,32,0.009987
3129,32,0.010499
3238,32,0.010650
3348,32,0.010997
3458,32,0.011416
3568,32,0.011728
3677,32,0.011985
3787,32,0.012220
3897,32,0.012711
4007,32,0.012884
4116,32,0.013213
4226,32,0.013545
4336,32,0.013894
4446,32,0.014230
4556,32,0.014499
4665,32,0.015212
4775,32,0.015190
4885,32,0.015561
4995,32,0.015925
5104,32,0.016196
5214,32,0.016551
5324,32,0.016845
5434,32,0.017211
