# #Data,#Feat,Runtime
128,27,0.002289
261,27,0.003114
435,27,0.004200
608,27,0.005198
782,27,0.006291
956,27,0.007424
1129,27,0.008465
1303,27,0.009764
1476,27,0.010996
1650,27,0.012268
1824,27,0.013458
1997,27,0.015366
2171,27,0.016623
2345,27,0.017760
2518,27,0.019088
2692,27,0.020290
2866,27,0.021514
3039,27,0.022791
3213,27,0.024214
3386,27,0.025124
3560,27,0.026779
3734,27,0.027742
3907,27,0.029232
4081,27,0.030574
4255,27,0.031334
4428,27,0.032760
4602,27,0.034053
4776,27,0.035210
4949,27,0.037039
5123,27,0.038649
5297,27,0.040747
5470,27,0.042929
5644,27,0.043803
5817,27,0.045666
5991,27,0.046542
6165,27,0.047484
6338,27,0.050286
6512,27,0.052348
6686,27,0.054738
6859,27,0.056349
7033,27,0.057911
7207,27,0.059046
7380,27,0.060486
7554,27,0.061755
7727,27,0.064276
7901,27,0.065390
8075,27,0.067833
8248,27,0.069489
8422,27,0.070215
8596,27,0.071537
