# #Data,#Feat,Runtime
128,16,0.001364
221,16,0.001514
369,16,0.001740
516,16,0.001921
663,16,0.002150
811,16,0.002352
958,16,0.002549
1105,16,0.002723
1252,16,0.002912
1400,16,0.003141
1547,16,0.003373
1694,16,0.003574
1841,16,0.003793
1989,16,0.004010
2136,16,0.004276
2283,16,0.004501
2431,16,0.004787
2578,16,0.004977
2725,16,0.005195
2872,16,0.005466
3020,16,0.005668
3167,16,0.005921
3314,16,0.006246
3462,16,0.006389
3609,16,0.006625
3756,16,0.006855
3903,16,0.007083
4051,16,0.007310
4198,16,0.007559
4345,16,0.007759
4493,16,0.007998
4640,16,0.008313
4787,16,0.008431
4934,16,0.008707
5082,16,0.008937
5229,16,0.009180
5376,16,0.009317
5523,16,0.009575
5671,16,0.009868
5818,16,0.010050
5965,16,0.010317
6113,16,0.010558
6260,16,0.010815
6407,16,0.010962
6554,16,0.011306
6702,16,0.011551
6849,16,0.011697
6996,16,0.011949
7144,16,0.012170
7291,16,0.012352
