# #Data,#Feat,Runtime
128,10935,0.062362
135,10935,0.067264
156,10935,0.081409
176,10935,0.091116
197,10935,0.101654
218,10935,0.114144
239,10935,0.125909
259,10935,0.136623
280,10935,0.148645
301,10935,0.158734
321,10935,0.170520
342,10935,0.181023
363,10935,0.191949
383,10935,0.205967
404,10935,0.225283
425,10935,0.234631
446,10935,0.246953
466,10935,0.258378
487,10935,0.270656
508,10935,0.283071
528,10935,0.295028
549,10935,0.304253
570,10935,0.317599
590,10935,0.326346
611,10935,0.337355
632,10935,0.351465
653,10935,0.360132
673,10935,0.376354
694,10935,0.383809
715,10935,0.397465
735,10935,0.409200
756,10935,0.422146
777,10935,0.448671
797,10935,0.463881
818,10935,0.473440
839,10935,0.491265
860,10935,0.503551
880,10935,0.509847
901,10935,0.522408
922,10935,0.533306
942,10935,0.548411
963,10935,0.558579
984,10935,0.570447
1004,10935,0.586043
1025,10935,0.597448
