# #Data,#Feat,Runtime
128,10,0.001287
141,10,0.001330
155,10,0.001357
168,10,0.001359
181,10,0.001404
195,10,0.001421
208,10,0.001424
222,10,0.001452
235,10,0.001468
248,10,0.001495
262,10,0.001502
275,10,0.001513
289,10,0.001552
302,10,0.001564
315,10,0.001589
329,10,0.001590
342,10,0.001643
356,10,0.001673
369,10,0.001685
382,10,0.001704
396,10,0.001737
409,10,0.001746
423,10,0.001757
436,10,0.001794
449,10,0.001818
463,10,0.001856
476,10,0.001848
490,10,0.001903
503,10,0.001905
516,10,0.001925
530,10,0.001950
543,10,0.001977
557,10,0.001994
570,10,0.002011
583,10,0.002025
597,10,0.002062
610,10,0.002082
624,10,0.002103
637,10,0.002138
650,10,0.002158
664,10,0.002164
