# #Data,#Feat,Runtime
128,64,0.005064
189,64,0.006514
264,64,0.008252
339,64,0.010032
415,64,0.011807
490,64,0.013592
565,64,0.017414
641,64,0.017536
716,64,0.019501
791,64,0.021353
866,64,0.023236
942,64,0.025158
1017,64,0.027293
1092,64,0.029138
1168,64,0.030860
1243,64,0.032818
1318,64,0.034730
1394,64,0.036707
1469,64,0.038584
1544,64,0.040379
1619,64,0.042330
1695,64,0.044250
1770,64,0.046344
1845,64,0.048028
1921,64,0.049732
1996,64,0.051917
2071,64,0.053772
2147,64,0.055845
2222,64,0.057459
2297,64,0.059871
2372,64,0.061473
2448,64,0.063444
2523,64,0.065595
2598,64,0.067347
2674,64,0.069342
2749,64,0.070940
2824,64,0.072946
2900,64,0.074980
2975,64,0.076804
3050,64,0.078539
3125,64,0.080404
3201,64,0.082455
3276,64,0.084535
3351,64,0.085952
3427,64,0.088297
3502,64,0.090059
3577,64,0.091833
3653,64,0.094041
3728,64,0.095767
