# #Data,#Feat,Runtime
128,27,0.001394
261,27,0.001658
435,27,0.002008
608,27,0.002322
782,27,0.002658
956,27,0.002954
1129,27,0.003298
1303,27,0.003665
1477,27,0.004022
1650,27,0.004408
1824,27,0.004742
1998,27,0.005019
2171,27,0.005376
2345,27,0.005791
2519,27,0.006080
2692,27,0.006546
2866,27,0.006884
3040,27,0.007256
3213,27,0.007561
3387,27,0.007835
3561,27,0.008218
3734,27,0.008434
3908,27,0.008835
4082,27,0.009283
4255,27,0.009661
4429,27,0.009877
4602,27,0.010318
4776,27,0.010735
4950,27,0.011070
5123,27,0.011413
5297,27,0.011758
5471,27,0.012043
5644,27,0.012485
5818,27,0.012751
5992,27,0.012951
6165,27,0.013577
6339,27,0.013920
6513,27,0.014289
6686,27,0.014656
6860,27,0.014792
7034,27,0.015165
7207,27,0.015687
7381,27,0.015974
7555,27,0.016249
7728,27,0.016791
7902,27,0.016944
8076,27,0.017347
8249,27,0.017874
8423,27,0.018081
8597,27,0.018677
