# #Data,#Feat,Runtime
128,216,0.010685
148,216,0.011961
175,216,0.013667
201,216,0.015401
228,216,0.017383
255,216,0.019025
282,216,0.020770
309,216,0.022525
335,216,0.024226
362,216,0.025991
389,216,0.027753
416,216,0.029468
443,216,0.031511
469,216,0.033108
496,216,0.034742
523,216,0.036542
550,216,0.038445
577,216,0.039994
603,216,0.041741
630,216,0.043619
657,216,0.045089
684,216,0.047202
711,216,0.048799
738,216,0.050465
764,216,0.052259
791,216,0.054350
818,216,0.055690
845,216,0.057758
871,216,0.059159
898,216,0.060888
925,216,0.062784
952,216,0.064429
979,216,0.066165
1005,216,0.067733
1032,216,0.069588
1059,216,0.071659
1086,216,0.073497
1113,216,0.074817
1139,216,0.076417
1166,216,0.078370
1193,216,0.080168
1220,216,0.081655
1247,216,0.083612
1273,216,0.085286
1300,216,0.086772
1327,216,0.088816
