# #Data,#Feat,Runtime
128,6,0.001272
146,6,0.001308
188,6,0.001346
229,6,0.001414
271,6,0.001449
313,6,0.001521
354,6,0.001573
396,6,0.001599
438,6,0.001665
479,6,0.001707
521,6,0.001764
562,6,0.001798
604,6,0.001870
646,6,0.001932
687,6,0.001975
729,6,0.002046
770,6,0.003298
812,6,0.002139
854,6,0.002179
895,6,0.002242
937,6,0.002285
979,6,0.002330
1020,6,0.002405
1062,6,0.002436
1103,6,0.002516
1145,6,0.002537
1187,6,0.002583
1228,6,0.002644
1270,6,0.002700
1312,6,0.002754
1353,6,0.002797
1395,6,0.002868
1436,6,0.002907
1478,6,0.003010
1520,6,0.003001
1561,6,0.003077
1603,6,0.003138
1644,6,0.003164
1686,6,0.003227
1728,6,0.003293
1769,6,0.003315
1811,6,0.003379
1853,6,0.003414
1894,6,0.003460
1936,6,0.003512
1977,6,0.003576
2019,6,0.003629
2061,6,0.003658
