# #Data,#Feat,Runtime
128,25,0.001390
141,25,0.001449
155,25,0.001453
168,25,0.001501
181,25,0.001497
195,25,0.001532
208,25,0.001570
222,25,0.001584
235,25,0.001620
248,25,0.001631
262,25,0.001690
275,25,0.001691
289,25,0.001708
302,25,0.005474
315,25,0.001799
329,25,0.001854
342,25,0.018550
356,25,0.001885
369,25,0.001898
382,25,0.001938
396,25,0.001963
409,25,0.002008
423,25,0.002029
436,25,0.002051
449,25,0.002091
463,25,0.002108
476,25,0.002133
490,25,0.002175
503,25,0.002193
516,25,0.002199
530,25,0.002271
543,25,0.002297
557,25,0.002305
570,25,0.002354
583,25,0.002379
597,25,0.002426
610,25,0.002441
624,25,0.002466
637,25,0.002523
650,25,0.002518
664,25,0.002604
