# #Data,#Feat,Runtime
274,10,0.001531
820,10,0.002354
1366,10,0.003096
1912,10,0.003868
2459,10,0.004643
3005,10,0.005562
3551,10,0.006468
4098,10,0.007356
4644,10,0.008264
5190,10,0.009193
5736,10,0.009996
6283,10,0.010906
6829,10,0.011874
7375,10,0.012683
7922,10,0.013566
8468,10,0.014534
9014,10,0.015443
9560,10,0.016271
10107,10,0.017137
10653,10,0.018029
11199,10,0.018965
11746,10,0.019831
12292,10,0.020655
12838,10,0.021688
13384,10,0.022575
13931,10,0.023534
14477,10,0.024347
15023,10,0.025271
15569,10,0.026064
16116,10,0.026950
16662,10,0.027836
17208,10,0.029016
17755,10,0.029967
18301,10,0.030753
18847,10,0.031630
19393,10,0.032940
19940,10,0.033373
20486,10,0.034348
21032,10,0.035348
21579,10,0.036069
22125,10,0.037152
22671,10,0.037938
23217,10,0.039048
23764,10,0.039896
24310,10,0.040751
24856,10,0.041808
25403,10,0.042576
25949,10,0.043561
26495,10,0.044418
27041,10,0.045616
