# #Data,#Feat,Runtime
135,16,0.007146
403,16,0.014576
671,16,0.021795
939,16,0.028981
1207,16,0.036247
1475,16,0.043488
1743,16,0.050918
2011,16,0.059760
2279,16,0.069040
2547,16,0.077590
2815,16,0.086382
3083,16,0.095207
3351,16,0.103213
3619,16,0.111709
3887,16,0.119879
4155,16,0.140290
4423,16,0.136585
4691,16,0.145532
4959,16,0.153434
5227,16,0.161670
5495,16,0.170747
5763,16,0.178115
6031,16,0.186514
6299,16,0.194679
6567,16,0.203860
6836,16,0.212365
7104,16,0.220322
7372,16,0.228810
7640,16,0.237291
7908,16,0.245859
8176,16,0.254892
8444,16,0.261292
8712,16,0.270163
8980,16,0.278698
9248,16,0.287534
9516,16,0.295170
9784,16,0.304664
10052,16,0.312469
10320,16,0.320341
10588,16,0.329534
10856,16,0.337853
11124,16,0.358391
11392,16,0.353957
11660,16,0.363563
11928,16,0.373422
12196,16,0.379785
12464,16,0.386211
12732,16,0.395131
13000,16,0.403590
13268,16,0.412353
