# #Data,#Feat,Runtime
128,5,0.001301
131,5,0.001256
145,5,0.001271
158,5,0.001311
172,5,0.001333
186,5,0.001386
199,5,0.001320
213,5,0.001360
227,5,0.001401
241,5,0.001395
254,5,0.001403
268,5,0.001431
282,5,0.001466
295,5,0.001472
309,5,0.001466
323,5,0.001515
337,5,0.001522
350,5,0.001547
364,5,0.001550
378,5,0.001627
392,5,0.001576
405,5,0.001590
419,5,0.001603
433,5,0.001634
446,5,0.001648
460,5,0.001691
474,5,0.001679
488,5,0.001744
501,5,0.001734
515,5,0.001763
529,5,0.001754
542,5,0.001790
556,5,0.001785
570,5,0.001812
584,5,0.001832
597,5,0.001852
611,5,0.001890
625,5,0.001873
638,5,0.001912
652,5,0.001900
666,5,0.002022
680,5,0.001948
