# #Data,#Feat,Runtime
128,784,0.029271
163,784,0.036399
209,784,0.046146
256,784,0.056351
302,784,0.065722
349,784,0.075328
395,784,0.085042
442,784,0.095953
488,784,0.104533
535,784,0.114804
581,784,0.124793
627,784,0.134656
674,784,0.145194
720,784,0.155783
767,784,0.164910
813,784,0.175595
860,784,0.185075
906,784,0.195028
953,784,0.205578
999,784,0.215821
1045,784,0.225148
1092,784,0.237948
1138,784,0.247388
1185,784,0.257395
1231,784,0.267162
1278,784,0.280924
1324,784,0.291177
1370,784,0.302651
1417,784,0.311039
1463,784,0.321597
1510,784,0.332065
1556,784,0.343925
1603,784,0.355105
1649,784,0.364298
1696,784,0.376080
1742,784,0.384011
1788,784,0.396473
1835,784,0.405803
1881,784,0.418402
1928,784,0.428588
1974,784,0.439442
2021,784,0.450054
2067,784,0.456444
2114,784,0.477080
2160,784,0.485271
2206,784,0.498316
2253,784,0.507988
2299,784,0.519801
