# #Data,#Feat,Runtime
128,5,0.001291
129,5,0.001270
181,5,0.001351
233,5,0.001400
284,5,0.001503
336,5,0.001569
387,5,0.001636
439,5,0.001712
490,5,0.001756
542,5,0.001877
593,5,0.001873
645,5,0.001948
697,5,0.002053
748,5,0.002119
800,5,0.002165
851,5,0.002230
903,5,0.002312
954,5,0.002362
1006,5,0.002448
1057,5,0.002509
1109,5,0.002595
1161,5,0.002660
1212,5,0.002720
1264,5,0.002790
1315,5,0.002856
1367,5,0.002926
1418,5,0.002993
1470,5,0.003087
1522,5,0.003130
1573,5,0.003211
1625,5,0.003285
1676,5,0.003359
1728,5,0.003443
1779,5,0.003506
1831,5,0.003551
1882,5,0.003613
1934,5,0.003689
1986,5,0.003782
2037,5,0.003844
2089,5,0.003925
2140,5,0.004007
2192,5,0.004049
2243,5,0.004125
2295,5,0.004201
2346,5,0.004269
2398,5,0.004335
2450,5,0.004405
2501,5,0.004481
2553,5,0.004564
