# #Data,#Feat,Runtime
128,76,0.001694
148,76,0.001784
175,76,0.001857
201,76,0.001957
228,76,0.002061
255,76,0.002158
282,76,0.002273
309,76,0.002399
335,76,0.002479
362,76,0.002575
389,76,0.002655
416,76,0.002775
443,76,0.002879
469,76,0.002979
496,76,0.003093
523,76,0.003192
550,76,0.003300
577,76,0.003404
603,76,0.003504
630,76,0.003616
657,76,0.003713
684,76,0.003822
711,76,0.003925
738,76,0.004030
764,76,0.004131
791,76,0.004281
818,76,0.004330
845,76,0.004446
871,76,0.004585
898,76,0.004669
925,76,0.004806
952,76,0.004888
979,76,0.004975
1005,76,0.005078
1032,76,0.005238
1059,76,0.005282
1086,76,0.005389
1113,76,0.005473
1139,76,0.005574
1166,76,0.005724
1193,76,0.005795
1220,76,0.005926
1247,76,0.006006
1273,76,0.006152
1300,76,0.006309
1327,76,0.006345
