# #Data,#Feat,Runtime
128,108,0.001918
290,108,0.002709
483,108,0.003719
676,108,0.004786
868,108,0.005761
1061,108,0.006752
1254,108,0.007794
1447,108,0.008826
1640,108,0.009877
1833,108,0.011002
2026,108,0.012045
2219,108,0.012993
2411,108,0.014056
2604,108,0.015211
2797,108,0.016214
2990,108,0.017567
3183,108,0.018560
3376,108,0.019731
3569,108,0.020614
3762,108,0.021919
3955,108,0.023091
4147,108,0.024066
4340,108,0.025322
4533,108,0.026203
4726,108,0.027314
4919,108,0.028054
5112,108,0.029076
5305,108,0.030559
5498,108,0.031689
5690,108,0.033247
5883,108,0.033610
6076,108,0.035783
6269,108,0.036579
6462,108,0.037785
6655,108,0.039238
6848,108,0.040331
7041,108,0.042549
7233,108,0.042666
7426,108,0.043993
7619,108,0.044362
7812,108,0.045887
8005,108,0.047142
8198,108,0.047996
8391,108,0.049014
8584,108,0.051887
8777,108,0.051379
8969,108,0.053148
9162,108,0.056911
9355,108,0.056716
9548,108,0.057609
