# #Data,#Feat,Runtime
128,285,0.005077
150,285,0.005705
193,285,0.006852
236,285,0.008013
278,285,0.009175
321,285,0.010356
364,285,0.011604
407,285,0.012833
449,285,0.013976
492,285,0.015087
535,285,0.016292
577,285,0.017568
620,285,0.018694
663,285,0.019895
706,285,0.021264
748,285,0.022414
791,285,0.023893
834,285,0.025068
877,285,0.026136
919,285,0.027442
962,285,0.028607
1005,285,0.029939
1048,285,0.031260
1090,285,0.032377
1133,285,0.033623
1176,285,0.035126
1219,285,0.036339
1261,285,0.037513
1304,285,0.038745
1347,285,0.040365
1390,285,0.041441
1432,285,0.042667
1475,285,0.044199
1518,285,0.044961
1561,285,0.047068
1603,285,0.047642
1646,285,0.049051
1689,285,0.050249
1731,285,0.051446
1774,285,0.052739
1817,285,0.054575
1860,285,0.055451
1902,285,0.056843
1945,285,0.058059
1988,285,0.059085
2031,285,0.060273
2073,285,0.061813
2116,285,0.064031
