# #Data,#Feat,Runtime
128,3,0.001279
132,3,0.001296
161,3,0.001308
190,3,0.001326
219,3,0.001384
249,3,0.001408
278,3,0.001422
307,3,0.001457
336,3,0.001512
365,3,0.001546
394,3,0.001570
424,3,0.001608
453,3,0.001657
482,3,0.001646
511,3,0.001679
540,3,0.001743
570,3,0.001778
599,3,0.001792
628,3,0.001827
657,3,0.001897
686,3,0.001900
715,3,0.001956
745,3,0.001978
774,3,0.002053
803,3,0.002072
832,3,0.002123
861,3,0.002134
890,3,0.002161
920,3,0.002189
949,3,0.002213
978,3,0.002281
1007,3,0.002286
1036,3,0.002355
1066,3,0.002370
1095,3,0.002389
1124,3,0.002420
1153,3,0.002478
1182,3,0.002506
1211,3,0.002560
1241,3,0.002582
1270,3,0.002593
1299,3,0.002644
1328,3,0.002708
1357,3,0.002721
1387,3,0.002748
1416,3,0.002798
1445,3,0.002828
