# #Data,#Feat,Runtime
128,53,0.001566
177,53,0.001722
228,53,0.001870
278,53,0.002016
329,53,0.002177
380,53,0.002321
430,53,0.002481
481,53,0.002644
531,53,0.002785
582,53,0.002934
632,53,0.003070
683,53,0.003261
733,53,0.003440
784,53,0.003605
834,53,0.003767
885,53,0.003913
935,53,0.004081
986,53,0.004197
1037,53,0.004362
1087,53,0.004533
1138,53,0.004677
1188,53,0.004835
1239,53,0.005027
1289,53,0.005198
1340,53,0.005324
1390,53,0.005472
1441,53,0.005641
1491,53,0.005789
1542,53,0.005947
1593,53,0.006119
1643,53,0.006301
1694,53,0.006389
1744,53,0.006557
1795,53,0.006739
1845,53,0.006859
1896,53,0.007072
1946,53,0.007197
1997,53,0.007369
2047,53,0.007505
2098,53,0.007891
2148,53,0.007778
2199,53,0.008002
2250,53,0.008633
2300,53,0.008328
2351,53,0.008481
2401,53,0.008682
2452,53,0.008780
2502,53,0.008963
