# #Data,#Feat,Runtime
128,277,0.012872
178,277,0.013345
297,277,0.014562
415,277,0.015743
534,277,0.017188
652,277,0.018495
771,277,0.019917
889,277,0.021268
1008,277,0.022849
1126,277,0.024463
1245,277,0.025918
1363,277,0.027259
1482,277,0.028766
1600,277,0.030244
1719,277,0.031656
1837,277,0.033433
1956,277,0.035052
2074,277,0.036837
2193,277,0.038301
2311,277,0.040123
2430,277,0.041532
2548,277,0.043345
2667,277,0.045029
2785,277,0.046993
2904,277,0.048879
3022,277,0.050567
3141,277,0.052172
3259,277,0.053862
3378,277,0.055625
3496,277,0.057137
3615,277,0.059295
3733,277,0.060832
3852,277,0.062996
3970,277,0.064950
4089,277,0.066575
4207,277,0.069076
4326,277,0.070859
4444,277,0.072553
4563,277,0.074551
4681,277,0.076736
4800,277,0.078366
4918,277,0.080057
5037,277,0.081866
5155,277,0.083673
5274,277,0.085863
5392,277,0.089661
5511,277,0.091362
5629,277,0.092314
5748,277,0.093717
5866,277,0.094365
